"Sens Factor =-0.803dB, SERNO: 7051321"
495.285	0.0297
501.45	0.0301
507.693	0.0301
514.013	0.0297
520.412	0.0289
526.89	0.0279
533.449	0.0267
540.09	0.0255
546.814	0.0244
553.621	0.0236
560.513	0.0228
567.49	0.0223
574.555	0.0218
581.707	0.0215
588.949	0.0212
596.281	0.0211
603.703	0.0210
611.219	0.0211
618.828	0.0213
626.531	0.0216
634.331	0.0221
642.228	0.0226
650.222	0.0231
658.317	0.0234
666.512	0.0234
674.809	0.0230
683.21	0.0221
691.715	0.0207
700.326	0.0189
709.044	0.0169
717.871	0.0149
726.807	0.0130
735.855	0.0114
745.016	0.0100
754.29	0.0088
763.68	0.0078
773.187	0.0070
782.812	0.0062
792.557	0.0055
802.424	0.0047
812.413	0.0038
822.526	0.0030
832.766	0.0023
843.133	0.0018
853.629	0.0017
864.255	0.0019
875.014	0.0023
885.907	0.0029
896.935	0.0035
908.101	0.0040
919.406	0.0045
930.851	0.0049
942.439	0.0052
954.171	0.0055
966.049	0.0059
978.076	0.0062
990.251	0.0067
1002.579	0.0072
1015.06	0.0078
1027.696	0.0086
1040.489	0.0094
1053.442	0.0104
1066.556	0.0114
1079.833	0.0124
1093.276	0.0134
1106.886	0.0144
1120.665	0.0154
1134.616	0.0165
1148.741	0.0177
1163.041	0.0189
1177.519	0.0203
1192.178	0.0216
1207.019	0.0231
1222.045	0.0245
1237.258	0.0260
1252.66	0.0278
1268.254	0.0299
1284.042	0.0325
1300.027	0.0354
1316.211	0.0387
1332.596	0.0424
1349.185	0.0465
1365.981	0.0511
1382.985	0.0560
1400.202	0.0612
1417.633	0.0666
1435.28	0.0722
1453.148	0.0779
1471.238	0.0838
1489.553	0.0899
1508.096	0.0962
1526.87	0.1028
1545.877	0.1095
1565.121	0.1165
1584.605	0.1237
1604.332	0.1310
1624.303	0.1385
1644.524	0.1462
1664.996	0.1540
1685.723	0.1620
1706.708	0.1702
1727.955	0.1786
1749.466	0.1872
1771.244	0.1962
1793.294	0.2055
1815.618	0.2152
1838.221	0.2254
1861.104	0.2360
1884.272	0.2471
1907.729	0.2586
1931.478	0.2706
1955.523	0.2831
1979.866	0.2961
2004.513	0.3098
2029.467	0.3241
2054.731	0.3393
2080.31	0.3550
2106.207	0.3714
2132.427	0.3885
2158.973	0.4061
2185.849	0.4242
2213.06	0.4429
2240.61	0.4621
2268.503	0.4820
2296.743	0.5025
2325.334	0.5235
2354.282	0.5449
2383.59	0.5666
2413.262	0.5885
2443.305	0.6106
2473.721	0.6326
2504.515	0.6547
2535.693	0.6765
2567.26	0.6979
2599.219	0.7191
2631.576	0.7404
2664.335	0.7619
2697.503	0.7839
2731.084	0.8063
2765.082	0.8290
2799.504	0.8520
2834.354	0.8752
2869.638	0.8987
2905.362	0.9225
2941.53	0.9466
2978.148	0.9709
3015.222	0.9957
3052.758	1.0206
3090.761	1.0459
3129.237	1.0715
3168.192	1.0974
3207.632	1.1237
3247.563	1.1503
3287.991	1.1774
3328.923	1.2049
3370.364	1.2328
3412.32	1.2611
3454.799	1.2897
3497.807	1.3186
3541.351	1.3479
3585.436	1.3777
3630.07	1.4080
3675.26	1.4388
3721.012	1.4700
3767.334	1.5018
3814.233	1.5341
3861.715	1.5670
3909.789	1.6005
3958.46	1.6347
4007.738	1.6696
4057.63	1.7049
4108.142	1.7409
4159.283	1.7773
4211.061	1.8141
4263.483	1.8511
4316.559	1.8882
4370.294	1.9251
4424.699	1.9614
4479.781	1.9969
4535.548	2.0318
4592.01	2.0659
4649.175	2.0995
4707.051	2.1325
4765.648	2.1652
4824.975	2.1975
4885.039	2.2295
4945.852	2.2612
5007.421	2.2926
5069.757	2.3238
5132.87	2.3548
5196.768	2.3857
5261.46	2.4162
5326.959	2.4464
5393.273	2.4762
5460.413	2.5056
5528.388	2.5346
5597.209	2.5629
5666.887	2.5903
5737.433	2.6160
5808.857	2.6397
5881.169	2.6612
5954.383	2.6805
6028.507	2.6978
6103.555	2.7135
6179.536	2.7274
6256.464	2.7398
6334.349	2.7503
6413.204	2.7586
6493.04	2.7644
6573.87	2.7675
6655.706	2.7688
6738.562	2.7686
6822.448	2.7672
6907.379	2.7637
6993.367	2.7569
7080.426	2.7455
7168.568	2.7295
7257.808	2.7092
7348.158	2.6847
7439.633	2.6563
7532.248	2.6237
7626.015	2.5869
7720.949	2.5457
7817.065	2.5003
7914.377	2.4515
8012.901	2.3998
8112.652	2.3454
8213.645	2.2884
8315.894	2.2289
8419.416	2.1669
8524.228	2.1026
8630.343	2.0367
8737.78	1.9702
8846.555	1.9036
8956.683	1.8370
9068.182	1.7702
9181.069	1.7024
9295.362	1.6328
9411.078	1.5610
9528.233	1.4872
9646.849	1.4123
9766.939	1.3368
9888.525	1.2608
10011.625	1.1836
10136.257	1.1053
10262.44	1.0253
10390.195	0.9438
10519.54	0.8620
10650.495	0.7804
10783.08	0.6992
10917.316	0.6189
11053.223	0.5384
11190.821	0.4575
11330.133	0.3760
11471.179	0.2948
11613.98	0.2155
11758.561	0.1397
11904.939	0.0683
12053.141	0.0014
12203.188	-0.0585
12355.102	-0.1101
12508.907	-0.1539
12664.627	-0.1901
12822.286	-0.2195
12981.907	-0.2450
13143.516	-0.2687
13307.136	-0.2914
13472.793	-0.3135
13640.512	-0.3353
13810.319	-0.3567
13982.24	-0.3781
14156.302	-0.4001
14332.529	-0.4232
14510.951	-0.4485
14691.595	-0.4766
14874.486	-0.5075
15059.655	-0.5408
15247.129	-0.5761
15436.937	-0.6115
15629.106	-0.6460
15823.669	-0.6794
16020.654	-0.7113
16220.091	-0.7428
16422.01	-0.7755
16626.443	-0.8086
16833.422	-0.8417
17042.977	-0.8756
17255.141	-0.9067
17469.945	-0.9343
17687.424	-0.9574
17907.609	-0.9656
18130.537	-0.9737
18356.24	-0.9812
18584.752	-0.9879
18816.107	-0.9939
19050.346	-0.9990
19287.498	-1.0029
19527.604	-1.0060
19770.697	-1.0090
20016.816	-1.0126
